1114,7,0.52,1.0,0.21,0.75,0.05,0.49,0.0,0.22,0.34,0.01,1.0,0.0,0.95,0.22,0.35,0.16
1115,1,0.18,0.26,0.43,0.0,0.77,0.05,1.0,0.43,0.88,0.86,0.55,1.0,0.21,0.88,0.0,0.52
1116,7,1.0,1.0,0.7,0.86,0.3,0.6,0.0,0.29,0.11,0.0,0.7,0.09,0.76,0.32,0.16,0.35
1117,2,0.07,0.78,0.78,1.0,1.0,0.93,0.98,0.51,0.98,0.09,0.22,0.0,0.0,0.01,0.93,0.02
1118,6,0.43,0.99,0.19,0.72,0.53,0.36,0.3,0.0,0.0,0.25,0.1,0.73,0.42,1.0,1.0,0.98
1119,6,0.53,0.86,0.59,0.5,0.52,0.12,0.06,0.0,0.0,0.25,0.18,0.62,0.53,0.89,1.0,1.0
1120,6,0.21,0.89,0.34,0.58,0.62,0.22,0.31,0.0,0.08,0.4,0.0,0.79,0.48,0.96,1.0,1.0
1121,8,0.0,1.0,0.38,1.0,0.7,0.74,0.55,0.3,0.26,0.0,0.19,0.44,0.59,0.5,1.0,0.54
1122,5,0.22,1.0,0.0,0.8,0.19,0.55,0.73,0.48,1.0,0.68,0.63,0.57,0.41,0.29,0.26,0.0
1123,7,1.0,1.0,0.56,1.0,0.19,0.75,0.0,0.43,0.12,0.1,0.62,0.0,0.68,0.14,0.15,0.12
1124,6,0.07,0.96,0.18,0.69,0.68,0.41,0.46,0.0,0.11,0.25,0.0,0.71,0.29,0.96,1.0,1.0
1125,3,0.14,0.86,0.46,1.0,0.5,0.63,0.34,0.28,0.0,0.05,0.18,0.08,0.62,0.01,1.0,0.0
1126,2,0.28,1.0,0.0,0.52,0.37,0.99,0.45,0.89,0.51,0.34,0.24,0.02,0.3,0.0,1.0,0.0
1127,8,0.0,1.0,0.37,0.94,0.47,0.55,0.46,0.15,0.37,0.0,0.06,0.29,0.53,0.34,1.0,0.37
1128,8,0.0,0.9,0.67,1.0,0.85,0.68,0.65,0.34,0.4,0.0,0.04,0.16,0.14,0.4,1.0,0.44
1129,9,0.81,0.82,0.0,0.95,0.19,0.62,0.84,0.29,0.45,0.0,0.24,0.33,0.83,0.68,1.0,1.0
1130,2,0.49,0.93,0.0,0.55,0.28,0.74,0.63,1.0,0.62,0.5,0.59,0.03,0.24,0.01,1.0,0.0
1131,10,0.57,0.87,1.0,0.69,0.97,1.0,0.23,0.83,0.74,0.59,0.96,0.52,0.78,0.1,0.0,0.0
1132,5,0.6,1.0,0.4,0.81,0.0,0.54,0.02,0.43,0.6,0.34,1.0,0.57,0.82,0.36,0.71,0.0
1133,3,0.27,0.7,0.37,1.0,0.72,0.87,0.63,0.48,0.35,0.16,0.0,0.1,0.5,0.1,1.0,0.0
1134,3,0.15,0.66,0.14,1.0,0.5,0.89,0.37,0.51,0.07,0.18,0.0,0.12,0.5,0.08,1.0,0.0
1135,3,0.12,0.63,0.37,1.0,0.61,0.76,0.37,0.36,0.05,0.01,0.0,0.01,0.49,0.03,1.0,0.0
1136,5,0.16,1.0,0.15,0.94,0.06,0.66,0.0,0.38,0.69,0.34,0.95,0.56,0.92,0.28,1.0,0.0
1137,10,0.44,1.0,0.58,0.57,1.0,0.88,0.4,0.95,0.63,0.62,0.77,0.6,0.67,0.1,0.0,0.0
1138,10,0.0,0.81,0.54,0.58,1.0,0.82,0.33,1.0,0.37,0.81,0.82,0.55,0.72,0.2,0.12,0.0
1139,9,0.59,0.99,0.16,0.72,0.89,0.38,0.91,0.0,0.28,0.18,0.73,0.58,1.0,1.0,0.0,0.95
1140,9,0.03,0.92,0.12,0.64,0.6,0.28,0.18,0.0,0.0,0.32,0.67,0.55,1.0,0.91,0.33,1.0
1141,7,1.0,1.0,0.59,0.92,0.25,0.65,0.0,0.33,0.04,0.0,0.53,0.02,0.48,0.3,0.01,0.33
1142,2,0.0,0.54,0.38,0.77,0.82,1.0,0.76,0.88,0.65,0.63,0.7,0.38,0.7,0.13,1.0,0.0
1143,8,0.0,1.0,0.14,0.96,0.75,0.97,1.0,0.89,0.61,0.71,0.4,0.48,0.36,0.23,0.47,0.0
1144,7,1.0,0.91,0.67,1.0,0.27,0.71,0.0,0.35,0.17,0.0,0.68,0.04,0.58,0.34,0.23,0.15
1145,10,0.97,0.69,0.79,1.0,0.0,0.92,0.18,0.6,0.96,0.74,1.0,0.68,0.83,0.32,0.83,0.0
1146,10,0.87,0.62,0.61,1.0,0.0,0.87,0.18,0.48,0.78,0.73,1.0,0.63,0.71,0.2,0.1,0.0
1147,2,0.0,0.44,0.24,0.55,0.62,0.78,1.0,1.0,1.0,0.8,0.95,0.52,0.91,0.24,0.81,0.0
1148,6,0.55,0.96,0.14,0.68,0.48,0.4,0.19,0.0,0.0,0.18,0.06,0.73,0.47,1.0,1.0,0.96
1149,7,0.93,0.93,0.6,1.0,0.19,0.71,0.0,0.39,0.23,0.08,1.0,0.09,0.86,0.26,0.38,0.0
1150,2,0.0,0.61,0.35,0.82,0.9,1.0,1.0,0.93,0.69,0.71,0.44,0.47,0.23,0.24,0.08,0.0
1151,9,0.44,0.68,0.58,0.44,1.0,0.07,0.0,0.0,0.07,0.36,0.78,0.68,0.93,1.0,0.11,0.74
1152,3,0.32,0.7,0.45,1.0,0.77,0.84,0.49,0.49,0.14,0.2,0.0,0.0,0.51,0.09,1.0,0.22
1153,7,0.79,1.0,0.35,0.8,0.06,0.52,0.0,0.22,0.43,0.0,1.0,0.06,0.75,0.31,0.17,0.31
1154,9,0.54,0.63,1.0,0.76,0.8,1.0,0.43,0.75,0.51,0.35,0.47,0.0,0.0,0.16,0.27,0.46
1155,2,0.13,0.59,0.0,0.63,0.42,0.82,0.9,1.0,1.0,0.8,0.8,0.54,0.59,0.27,0.45,0.0
1156,9,0.88,0.78,0.34,1.0,0.0,0.73,0.45,0.38,0.78,0.0,0.21,0.11,0.5,0.49,1.0,0.82
1157,10,1.0,1.0,0.63,0.85,0.83,0.78,0.93,0.84,0.9,0.52,0.77,0.23,0.45,0.0,0.0,0.02
1158,9,0.04,0.11,0.46,0.53,0.76,1.0,0.24,0.98,0.41,0.53,1.0,0.24,0.57,0.0,0.0,0.15
1159,10,0.88,1.0,0.53,0.84,0.77,0.69,1.0,0.86,0.88,0.6,0.73,0.35,0.43,0.13,0.0,0.0
1160,4,0.23,0.67,0.31,0.94,0.9,1.0,0.8,0.75,0.76,0.44,1.0,0.14,0.56,0.0,0.0,0.05
1161,8,0.0,0.82,0.38,1.0,0.74,0.76,0.49,0.36,0.15,0.0,0.06,0.11,0.35,0.38,1.0,0.43
1162,8,0.0,1.0,0.55,0.98,1.0,0.8,0.98,0.51,0.8,0.22,0.72,0.0,0.91,0.28,0.71,0.43
1163,7,1.0,1.0,0.67,0.9,0.39,0.7,0.14,0.47,0.0,0.19,0.22,0.0,0.37,0.21,0.03,0.3
1164,3,0.16,0.68,0.31,1.0,0.76,0.82,0.7,0.4,0.28,0.13,0.0,0.04,0.55,0.03,1.0,0.0
1165,7,0.7,1.0,0.49,0.82,0.26,0.52,0.19,0.2,0.62,0.03,1.0,0.19,0.43,0.2,0.0,0.0
1166,2,0.22,0.57,0.0,0.63,0.46,0.82,0.94,1.0,1.0,0.8,0.78,0.53,0.56,0.27,0.44,0.0
1167,1,0.37,0.84,0.0,0.51,0.02,0.07,0.53,0.0,0.98,0.27,1.0,0.7,0.58,1.0,0.07,0.99
1168,7,1.0,1.0,0.61,0.88,0.3,0.64,0.07,0.36,0.0,0.05,0.42,0.0,0.49,0.23,0.06,0.25
1169,4,0.05,0.88,0.5,1.0,0.76,0.8,0.44,0.58,0.73,0.43,1.0,0.21,0.59,0.03,0.0,0.0
1170,7,1.0,1.0,0.56,0.86,0.23,0.61,0.0,0.3,0.14,0.0,0.59,0.07,0.47,0.33,0.01,0.27
1171,9,1.0,1.0,0.31,0.89,0.36,0.55,0.7,0.22,0.23,0.0,0.0,0.28,0.43,0.58,0.86,0.89
1172,2,0.39,0.59,0.74,0.78,1.0,1.0,0.76,0.77,0.62,0.51,0.57,0.24,0.38,0.0,0.0,0.02
1173,7,0.73,1.0,0.45,0.79,0.18,0.49,0.07,0.16,0.49,0.0,1.0,0.14,0.55,0.21,0.0,0.12
1174,1,0.69,1.0,0.22,0.8,0.0,0.34,0.31,0.0,0.8,0.28,1.0,0.75,0.56,0.99,0.07,0.71
1175,2,0.0,0.53,0.45,0.75,0.79,1.0,0.93,0.99,0.93,0.73,0.97,0.46,1.0,0.19,0.93,0.0
1176,7,0.86,0.71,1.0,1.0,0.58,0.79,0.24,0.51,0.0,0.17,0.28,0.0,0.43,0.25,0.02,0.21
1177,8,0.0,0.86,0.55,1.0,0.73,0.7,0.5,0.35,0.29,0.0,0.03,0.32,0.38,0.45,1.0,0.41
1178,4,0.46,0.84,0.72,1.0,0.83,0.83,0.82,0.6,1.0,0.36,0.77,0.12,0.39,0.0,0.0,0.03
1179,5,0.43,1.0,0.3,0.87,0.0,0.57,0.51,0.61,1.0,0.75,0.8,0.62,0.5,0.31,0.23,0.0
1180,1,0.4,0.89,0.0,0.25,0.46,0.0,1.0,0.49,0.7,1.0,0.44,0.78,0.95,0.62,0.34,0.22
1181,3,0.51,1.0,0.86,0.94,0.69,0.61,0.37,0.34,0.0,0.12,0.09,0.0,0.54,0.02,1.0,0.0
1182,9,1.0,0.9,0.27,1.0,0.0,0.66,0.56,0.33,0.81,0.0,0.1,0.16,0.33,0.57,0.98,0.84
1183,10,0.28,0.95,0.39,0.84,0.67,1.0,0.42,0.9,0.81,0.62,1.0,0.27,0.56,0.03,0.0,0.0
1184,4,0.0,0.8,0.39,1.0,0.73,0.83,0.38,0.57,0.6,0.42,1.0,0.22,0.62,0.01,0.09,0.0
1185,10,0.08,0.94,0.4,0.66,0.95,1.0,0.26,1.0,0.88,0.85,1.0,0.5,0.81,0.01,0.0,0.0
1186,3,0.46,0.95,0.0,0.94,0.18,1.0,0.94,0.92,0.59,0.61,0.04,0.32,0.49,0.07,1.0,0.0
1187,8,0.0,0.94,0.49,0.99,1.0,1.0,0.73,0.67,0.54,0.26,0.45,0.0,0.22,0.39,0.71,0.5
1188,8,0.0,0.9,0.4,1.0,0.97,0.93,1.0,0.54,0.98,0.14,0.71,0.0,0.32,0.19,0.91,0.27
1189,8,0.0,0.89,0.26,1.0,0.35,0.51,0.32,0.0,0.13,0.13,0.22,0.32,0.6,0.4,1.0,0.46
1190,8,0.0,0.91,0.0,0.97,0.52,1.0,1.0,0.93,1.0,0.69,0.78,0.47,0.58,0.24,0.44,0.0
1191,2,0.0,0.54,0.5,0.76,0.8,1.0,0.6,0.82,0.52,0.57,0.6,0.33,0.88,0.09,1.0,0.0
1192,5,0.37,1.0,0.0,0.72,0.06,0.57,0.65,0.67,1.0,0.86,0.64,0.66,0.44,0.32,0.2,0.0
1193,3,0.0,0.84,0.34,1.0,0.63,0.75,0.51,0.39,0.15,0.16,0.14,0.27,0.58,0.14,1.0,0.0
1194,4,0.55,0.79,0.82,1.0,0.98,0.81,0.69,0.6,1.0,0.42,0.85,0.19,0.45,0.05,0.0,0.0
1195,6,0.41,1.0,0.0,0.65,0.41,0.43,0.61,0.12,0.06,0.0,0.24,0.47,0.42,0.93,1.0,0.98
1196,2,0.0,0.05,0.18,0.35,0.47,0.63,0.76,0.88,1.0,1.0,0.79,0.68,0.6,0.35,0.58,0.0
1197,2,0.0,0.42,0.35,0.71,0.7,1.0,0.63,0.74,0.57,0.37,0.48,0.0,0.44,0.0,1.0,0.02
1198,7,1.0,1.0,0.53,0.84,0.18,0.58,0.0,0.28,0.19,0.0,0.76,0.04,0.84,0.27,0.24,0.27
1199,7,1.0,1.0,0.57,0.9,0.28,0.67,0.06,0.43,0.0,0.15,0.37,0.0,0.7,0.16,0.28,0.27
1200,3,0.17,0.78,0.3,1.0,0.55,0.8,0.31,0.5,0.0,0.23,0.04,0.0,0.52,0.01,1.0,0.05
1201,8,0.0,0.98,0.49,1.0,1.0,0.99,0.88,0.65,0.61,0.33,0.34,0.0,0.21,0.18,0.44,0.41
1202,10,1.0,0.81,0.55,1.0,0.0,0.83,0.33,0.65,0.85,0.85,0.83,0.64,0.64,0.32,0.62,0.0
1203,9,0.53,0.93,0.03,0.71,0.47,0.34,0.23,0.0,0.0,0.29,0.59,0.63,1.0,1.0,0.09,0.98
1204,7,1.0,1.0,0.62,0.81,0.35,0.58,0.18,0.33,0.31,0.07,0.76,0.0,0.49,0.18,0.0,0.17
1205,10,1.0,1.0,0.55,0.91,0.79,0.72,0.94,0.93,0.86,0.66,0.8,0.35,0.48,0.11,0.0,0.0
1206,6,0.08,0.9,0.81,1.0,0.76,0.97,0.12,0.8,0.64,0.7,1.0,0.44,0.66,0.15,0.0,0.0
1207,1,0.54,0.82,0.12,0.67,0.0,0.28,0.34,0.0,0.83,0.08,1.0,0.46,0.73,0.82,0.28,1.0
1208,9,0.6,0.59,0.98,0.26,0.48,0.0,0.25,0.19,0.77,0.49,1.0,0.85,0.43,1.0,0.0,0.7
1209,2,0.15,0.58,0.8,0.78,1.0,1.0,0.88,0.69,0.73,0.38,0.56,0.07,0.0,0.0,0.98,0.04
1210,5,0.07,1.0,0.0,0.77,0.0,0.55,0.2,0.33,0.96,0.42,0.87,0.45,0.85,0.22,1.0,0.0
1211,2,0.11,0.31,0.0,0.51,0.59,0.76,1.0,1.0,0.67,0.77,0.44,0.51,0.33,0.26,0.48,0.0
1212,1,0.05,0.77,0.0,0.64,0.21,0.05,0.71,0.0,1.0,0.49,0.67,1.0,0.19,0.93,0.13,0.28
1213,9,0.54,0.64,0.3,0.96,0.15,0.61,0.69,0.27,0.52,0.0,0.0,0.3,0.48,0.66,1.0,1.0
1214,3,0.0,0.78,0.21,1.0,0.54,0.97,0.68,0.72,0.6,0.43,0.48,0.16,0.66,0.0,1.0,0.06
1215,8,0.3,0.93,0.7,1.0,0.88,0.63,0.86,0.23,0.85,0.0,1.0,0.3,0.5,0.34,0.0,0.34
1216,9,0.81,0.69,0.63,1.0,0.0,0.82,0.41,0.41,0.81,0.0,0.19,0.03,0.41,0.44,1.0,0.74
1217,10,0.94,0.79,0.69,1.0,0.48,0.71,0.85,0.7,1.0,0.54,0.85,0.18,0.44,0.0,0.0,0.09
1218,8,0.04,0.91,0.47,1.0,1.0,0.87,0.68,0.44,0.45,0.0,0.25,0.05,0.0,0.36,0.76,0.35
1219,4,0.61,0.74,0.78,1.0,1.0,0.79,0.73,0.52,0.87,0.4,0.87,0.12,0.41,0.0,0.0,0.14
1220,2,0.02,0.44,0.0,0.58,0.43,0.79,0.86,1.0,1.0,0.93,0.77,0.63,0.56,0.32,0.5,0.0
1221,7,1.0,1.0,0.76,0.95,0.5,0.72,0.26,0.49,0.06,0.26,0.0,0.0,0.46,0.02,0.25,0.2
1222,7,0.64,1.0,0.2,0.79,0.0,0.49,0.02,0.18,0.49,0.0,1.0,0.15,0.59,0.25,0.17,0.03
1223,3,0.2,0.8,0.61,1.0,0.68,0.73,0.38,0.44,0.0,0.2,0.16,0.19,0.58,0.0,1.0,0.15
1224,9,0.89,0.92,0.2,1.0,0.11,0.67,0.43,0.34,0.54,0.0,0.0,0.24,0.34,0.56,1.0,0.82
1225,8,0.0,1.0,0.3,0.99,0.67,0.97,1.0,0.93,0.72,0.75,0.53,0.51,0.44,0.23,0.52,0.0
1226,4,0.0,0.85,0.49,1.0,1.0,0.93,0.69,0.7,0.38,0.48,0.96,0.35,0.91,0.13,0.36,0.0
1227,1,0.71,1.0,0.27,0.76,0.01,0.33,0.24,0.0,0.74,0.23,1.0,0.65,0.51,0.79,0.0,0.58
1228,4,0.0,0.82,0.46,1.0,0.88,0.91,0.45,0.68,0.49,0.43,1.0,0.25,0.83,0.06,0.23,0.0
1229,4,0.46,0.99,0.82,1.0,0.82,0.72,0.77,0.56,1.0,0.31,0.75,0.07,0.38,0.0,0.0,0.06
1230,2,0.0,0.57,0.21,0.69,0.62,0.83,1.0,1.0,0.87,0.87,0.67,0.59,0.5,0.3,0.38,0.0
1231,10,0.85,1.0,0.4,0.99,0.51,0.71,1.0,0.96,0.71,0.91,0.91,0.57,0.62,0.24,0.0,0.0
1232,9,0.77,0.87,0.87,0.57,1.0,0.19,0.13,0.0,0.28,0.35,0.83,0.69,0.94,1.0,0.0,0.79
1233,7,1.0,1.0,0.4,0.83,0.02,0.51,0.0,0.16,0.67,0.09,0.89,0.38,0.18,0.32,0.11,0.0
1234,2,0.0,0.39,0.33,0.59,0.67,0.79,1.0,1.0,1.0,0.88,0.81,0.59,0.65,0.3,0.53,0.0
1235,3,0.0,0.8,0.08,1.0,0.37,0.81,0.32,0.49,0.11,0.22,0.23,0.06,0.62,0.05,1.0,0.0
1236,1,0.94,0.82,0.45,1.0,0.01,0.63,0.0,0.09,0.53,0.0,1.0,0.3,0.97,0.85,0.47,0.97
1237,7,1.0,1.0,0.78,0.91,0.45,0.7,0.18,0.47,0.0,0.22,0.21,0.0,0.64,0.11,0.16,0.15
1238,8,0.04,0.86,0.54,1.0,0.85,0.72,0.8,0.32,0.76,0.0,1.0,0.37,0.48,0.4,0.0,0.38
1239,8,0.1,0.99,0.36,0.98,1.0,1.0,0.91,0.68,0.58,0.34,0.24,0.0,0.0,0.03,0.36,0.22
1240,3,0.32,0.71,0.47,1.0,0.83,0.8,0.7,0.46,0.31,0.24,0.0,0.07,0.5,0.02,1.0,0.0
1241,6,0.44,0.83,0.18,0.61,0.6,0.35,0.35,0.0,0.0,0.15,0.26,0.56,0.51,0.9,1.0,1.0
1242,6,1.0,0.98,0.6,1.0,0.35,0.76,0.39,0.56,0.75,0.52,0.73,0.21,0.39,0.05,0.0,0.0
1243,5,0.72,1.0,0.3,0.84,0.07,0.61,0.0,0.37,0.49,0.3,1.0,0.42,0.74,0.23,0.7,0.0
1244,9,0.0,0.53,0.84,0.42,1.0,0.06,0.1,0.0,0.02,0.34,0.66,0.66,0.86,1.0,0.05,0.84
1245,5,0.23,1.0,0.09,0.78,0.0,0.45,0.57,0.28,1.0,0.38,0.58,0.62,0.42,0.32,0.43,0.0
1246,5,0.56,1.0,0.42,0.78,0.0,0.52,0.29,0.33,1.0,0.37,0.9,0.59,0.7,0.3,0.59,0.0
1247,9,0.44,0.89,0.62,0.48,0.61,0.0,0.0,0.06,0.35,0.47,1.0,0.72,0.81,1.0,0.14,0.84
1248,10,1.0,1.0,0.12,0.94,0.0,0.72,0.85,0.83,0.94,0.85,0.81,0.56,0.65,0.27,0.62,0.0
1249,9,0.39,0.73,0.76,1.0,0.22,0.79,0.5,0.43,0.69,0.06,0.0,0.0,0.26,0.3,1.0,0.52
1250,9,0.87,1.0,0.31,0.76,1.0,0.91,0.38,0.8,0.22,0.62,0.0,0.0,0.73,0.09,0.33,0.64
1251,8,0.0,0.93,0.69,1.0,0.98,0.69,0.71,0.35,0.35,0.04,0.13,0.0,0.24,0.35,1.0,0.35
1252,4,0.02,0.96,0.53,1.0,1.0,0.91,0.67,0.71,0.55,0.49,0.79,0.24,0.46,0.06,0.0,0.0
1253,10,0.86,1.0,0.43,0.83,0.71,0.66,1.0,0.87,0.83,0.67,0.76,0.4,0.48,0.17,0.0,0.0
1254,4,0.0,0.85,0.43,1.0,0.68,0.87,0.5,0.61,0.92,0.44,1.0,0.14,0.55,0.0,0.08,0.08
1255,9,0.29,0.95,0.93,0.67,0.84,1.0,0.1,0.68,0.0,0.18,0.74,0.0,1.0,0.44,0.17,0.44
1256,5,0.0,1.0,0.07,0.88,0.0,0.58,0.18,0.34,0.57,0.3,0.95,0.39,0.87,0.24,1.0,0.0
1257,5,0.11,1.0,0.06,0.86,0.0,0.47,0.3,0.16,0.74,0.33,1.0,0.68,0.87,0.39,0.79,0.0
1258,10,0.79,0.89,1.0,1.0,0.41,0.96,0.0,0.74,0.53,0.66,0.95,0.51,0.74,0.24,0.39,0.0
1259,10,0.99,0.74,1.0,1.0,0.45,0.9,0.44,0.65,1.0,0.66,0.92,0.35,0.57,0.08,0.0,0.0
1260,7,1.0,1.0,0.56,0.91,0.25,0.68,0.04,0.43,0.0,0.15,0.37,0.0,0.61,0.2,0.12,0.24
1261,9,1.0,1.0,0.09,0.95,0.0,0.52,0.98,0.26,0.48,0.0,0.46,0.45,0.98,0.9,0.18,0.71
1262,5,0.34,1.0,0.34,0.76,0.0,0.49,0.58,0.47,1.0,0.57,1.0,0.56,0.9,0.26,0.82,0.0
1263,9,0.57,0.53,1.0,0.85,0.62,1.0,0.51,0.61,0.79,0.24,0.29,0.0,0.0,0.3,0.61,0.56
1264,8,0.0,0.99,0.65,1.0,1.0,0.97,0.57,0.62,0.36,0.16,0.19,0.0,0.02,0.36,0.69,0.4
1265,4,0.0,0.85,0.43,1.0,1.0,0.95,0.85,0.74,0.44,0.57,0.33,0.37,0.5,0.16,0.09,0.0
1266,9,0.0,0.31,0.52,0.59,0.46,1.0,0.11,0.81,0.65,0.52,1.0,0.17,0.38,0.0,0.09,0.26
1267,9,0.88,0.99,0.09,1.0,0.0,0.54,0.55,0.12,0.04,0.0,0.24,0.4,1.0,0.73,0.63,0.94
1268,10,0.87,0.74,0.64,1.0,0.11,0.85,0.68,0.78,1.0,0.72,0.84,0.26,0.38,0.0,0.0,0.15
1269,3,0.0,0.78,0.23,1.0,0.77,0.99,1.0,0.75,0.7,0.5,0.3,0.28,0.29,0.06,0.84,0.0
1270,9,0.72,1.0,0.05,0.97,0.53,0.52,0.93,0.06,0.0,0.0,0.11,0.43,1.0,0.77,0.58,0.99
1271,8,0.0,0.93,0.46,1.0,1.0,0.8,0.85,0.47,0.47,0.18,0.26,0.0,0.19,0.33,0.9,0.3
1272,7,0.48,1.0,0.16,0.79,0.0,0.46,0.12,0.12,0.55,0.0,1.0,0.1,0.75,0.29,0.33,0.16
1273,8,0.0,0.98,0.58,1.0,0.55,0.67,0.55,0.32,0.69,0.0,0.33,0.16,0.42,0.36,1.0,0.46
1274,8,0.0,0.74,0.13,1.0,0.55,1.0,1.0,0.98,0.79,0.8,0.59,0.55,0.45,0.28,0.42,0.0
1275,3,0.05,0.84,0.38,1.0,0.53,0.73,0.32,0.42,0.0,0.19,0.29,0.32,0.69,0.23,1.0,0.0
1276,2,0.47,0.73,0.82,0.95,1.0,1.0,0.89,0.75,0.79,0.49,0.76,0.24,0.47,0.0,0.0,0.02
1277,8,0.0,1.0,0.73,1.0,1.0,0.88,0.71,0.5,0.6,0.1,0.46,0.0,0.2,0.35,0.97,0.38
1278,1,0.0,0.88,0.1,0.48,0.33,0.12,0.75,0.0,1.0,0.35,0.87,0.75,0.5,1.0,0.06,0.95
1279,8,0.0,0.88,0.52,1.0,0.68,0.67,0.5,0.33,0.23,0.0,0.09,0.27,0.3,0.51,1.0,0.58
1280,2,0.0,0.53,0.26,0.84,0.32,1.0,0.33,0.65,0.36,0.29,0.03,0.0,0.06,0.02,1.0,0.06
1281,1,0.01,0.9,0.0,0.54,0.2,0.16,0.68,0.0,1.0,0.31,0.99,0.71,0.61,1.0,0.26,0.75
1282,7,0.97,1.0,0.51,1.0,0.14,0.68,0.0,0.32,0.28,0.0,1.0,0.13,0.73,0.32,0.1,0.1
1283,3,0.0,0.9,0.41,1.0,0.72,0.84,0.54,0.55,0.26,0.3,0.13,0.03,0.56,0.0,1.0,0.04
1284,6,0.29,0.84,0.01,0.73,0.64,0.48,0.65,0.06,0.0,0.0,0.01,0.47,0.26,0.89,1.0,1.0
1285,5,0.56,1.0,0.17,0.77,0.0,0.46,0.45,0.27,1.0,0.42,0.83,0.53,0.38,0.28,0.06,0.0
1286,7,1.0,1.0,0.56,0.83,0.22,0.57,0.0,0.29,0.11,0.0,0.68,0.0,0.62,0.24,0.06,0.11
1287,8,0.53,0.81,0.99,1.0,0.97,0.65,0.61,0.32,0.22,0.0,0.0,0.2,0.36,0.39,1.0,0.48
1288,9,1.0,0.94,0.53,0.8,0.68,0.39,0.68,0.0,0.0,0.0,0.17,0.36,0.62,0.69,0.88,1.0
1289,5,0.68,1.0,0.27,0.81,0.0,0.51,0.45,0.29,0.99,0.43,1.0,0.63,0.77,0.32,0.69,0.0
1290,3,0.08,0.98,0.25,1.0,0.29,0.64,0.21,0.29,0.0,0.02,0.33,0.02,0.67,0.03,1.0,0.0
1291,7,0.66,1.0,0.21,0.85,0.0,0.55,0.04,0.23,0.48,0.0,1.0,0.12,0.62,0.36,0.06,0.25
1292,10,0.61,0.59,1.0,0.8,0.66,1.0,0.15,0.85,0.0,0.55,0.55,0.48,0.87,0.32,0.71,0.0
1293,4,0.23,0.84,0.56,1.0,1.0,0.93,0.8,0.73,0.68,0.51,0.76,0.28,0.42,0.12,0.0,0.0
1294,8,0.0,1.0,0.27,0.97,0.63,0.94,1.0,0.93,0.86,0.76,0.59,0.54,0.45,0.24,0.49,0.0
1295,1,0.31,0.71,0.02,0.36,0.32,0.0,0.82,0.12,1.0,0.57,0.66,0.93,0.15,1.0,0.0,0.6
1296,4,0.0,0.67,0.35,0.98,0.88,1.0,0.64,0.65,0.49,0.39,1.0,0.22,0.63,0.0,0.08,0.01
1297,9,0.44,0.87,0.21,0.78,0.68,0.41,0.7,0.0,0.0,0.13,0.45,0.47,1.0,0.8,0.41,1.0
1298,1,0.3,0.49,0.24,0.09,0.6,0.0,0.9,0.31,1.0,0.71,0.75,1.0,0.32,0.9,0.0,0.63
1299,6,0.44,0.99,0.0,0.71,0.48,0.65,0.73,0.32,0.12,0.0,0.05,0.45,0.19,0.96,1.0,1.0
1300,4,0.3,0.83,0.6,1.0,1.0,0.86,0.67,0.6,0.94,0.43,0.75,0.14,0.27,0.0,0.0,0.16
1301,2,0.0,0.78,0.6,1.0,0.64,0.97,0.56,0.64,0.52,0.3,0.04,0.05,0.0,0.0,1.0,0.02
1302,3,0.24,0.85,0.59,1.0,0.73,0.63,0.46,0.29,0.0,0.16,0.05,0.29,0.54,0.19,1.0,0.0
1303,1,0.56,0.92,0.15,0.68,0.0,0.24,0.39,0.0,0.86,0.16,1.0,0.6,0.76,1.0,0.3,0.93
1304,3,0.0,0.77,0.36,1.0,0.94,0.98,1.0,0.69,0.58,0.44,0.14,0.21,0.29,0.02,0.9,0.0
1305,7,0.45,1.0,0.34,0.79,0.11,0.51,0.0,0.23,0.4,0.0,1.0,0.16,0.51,0.36,0.28,0.23
1306,3,0.65,0.82,0.93,1.0,0.93,0.71,0.69,0.44,0.36,0.2,0.0,0.0,0.48,0.12,1.0,0.16
1307,7,0.78,1.0,0.36,0.78,0.06,0.4,0.13,0.0,0.71,0.01,1.0,0.35,0.43,0.28,0.0,0.03
1308,9,0.83,0.95,0.0,0.86,0.56,0.49,1.0,0.13,0.17,0.0,0.48,0.4,0.99,0.79,0.37,1.0
1309,3,0.18,0.76,0.55,1.0,0.65,0.62,0.38,0.23,0.0,0.0,0.13,0.18,0.57,0.2,1.0,0.16
1310,7,1.0,1.0,0.54,0.81,0.19,0.59,0.0,0.34,0.11,0.09,0.71,0.0,0.84,0.17,0.17,0.17
1311,9,0.63,0.66,0.58,1.0,0.11,0.76,0.36,0.38,0.63,0.0,0.0,0.03,0.36,0.36,1.0,0.62
1312,5,0.33,1.0,0.32,0.83,0.0,0.5,0.6,0.47,0.96,0.46,1.0,0.73,0.91,0.35,0.85,0.0
1313,8,0.0,0.98,0.5,1.0,1.0,0.96,0.73,0.63,0.43,0.31,0.13,0.0,0.11,0.19,0.46,0.32
1314,3,0.09,0.77,0.18,1.0,0.74,0.95,0.66,0.68,0.34,0.43,0.0,0.19,0.37,0.02,1.0,0.0
1315,1,0.39,0.9,0.14,0.75,0.0,0.34,0.26,0.0,0.75,0.0,1.0,0.35,0.82,0.74,0.42,1.0
